"GeneID" "Length"
"1032" "Bra001033" 1137
"1033" "Bra001034" 2574
"1034" "Bra001035" 612
"1035" "Bra001036" 1248
"1036" "Bra001037" 1074
"1037" "Bra001038" 1545
"1038" "Bra001039" 1863
"1039" "Bra001040" 1620
"1040" "Bra001042" 1032
"1041" "Bra001043" 687
"1042" "Bra001044" 1479
"1043" "Bra001045" 1050
"1044" "Bra001046" 1335
"1045" "Bra001047" 1959
"1046" "Bra001048" 798
"1047" "Bra001049" 786
"1048" "Bra001050" 1206
"1049" "Bra001051" 492
"1050" "Bra001052" 576
"1051" "Bra001053" 849
"1052" "Bra001054" 660
"1053" "Bra001055" 645
"1054" "Bra001056" 906
"1055" "Bra001057" 1191
"1056" "Bra001058" 1692
"1057" "Bra001059" 1566
"1058" "Bra001060" 1434
"1059" "Bra001061" 2577
"1060" "Bra001062" 501
"1061" "Bra001063" 846
"1062" "Bra001064" 606
"1063" "Bra001065" 1707
"1064" "Bra001066" 1077
"1065" "Bra001067" 1107
"1066" "Bra001068" 2289
"1067" "Bra001069" 903
"1068" "Bra001070" 984
"1069" "Bra001071" 1362
"1070" "Bra001072" 1128
"1071" "Bra001073" 354
"1072" "Bra001074" 393
"1073" "Bra001075" 459
"1074" "Bra001076" 357
"1075" "Bra001077" 252
"1076" "Bra001078" 1512
"1077" "Bra001079" 735
"1078" "Bra001080" 972
"1079" "Bra001081" 1548
"1080" "Bra001082" 1242
"1081" "Bra001083" 1818
"1082" "Bra001084" 972
"1083" "Bra001085" 2766
"1084" "Bra001086" 501
"1085" "Bra001087" 363
"1086" "Bra001088" 288
"1087" "Bra001089" 2391
"1088" "Bra001090" 2370
"1089" "Bra001091" 1776
"1090" "Bra001092" 912
"1091" "Bra001093" 2442
"1092" "Bra001094" 1647
"1093" "Bra001095" 1479
"1094" "Bra001096" 1932
"1095" "Bra001097" 702
"1096" "Bra001098" 441
"1097" "Bra001099" 432
"1098" "Bra001100" 1101
"1099" "Bra001101" 291
"1100" "Bra001102" 522
"1101" "Bra001103" 1194
"1102" "Bra001104" 2271
"1103" "Bra001105" 981
"1104" "Bra001106" 2160
"1105" "Bra001107" 249
"1106" "Bra001108" 567
"1107" "Bra001109" 573
"1108" "Bra001110" 495
"1109" "Bra001111" 1173
"1110" "Bra001112" 1731
"1111" "Bra001113" 1386
"1112" "Bra001114" 1518
"1113" "Bra001115" 792
"1114" "Bra001116" 1467
"1115" "Bra001117" 960
"1116" "Bra001118" 1338
"1117" "Bra001119" 579
"1118" "Bra001120" 1371
"1119" "Bra001121" 426
"1120" "Bra001122" 423
"1121" "Bra001123" 645
"1122" "Bra001124" 1758
"1123" "Bra001125" 2037
"1124" "Bra001126" 909
"1125" "Bra001127" 789
"1126" "Bra001128" 1566
"1127" "Bra001129" 1986
"1128" "Bra001130" 417
"1129" "Bra001131" 1203
"1130" "Bra001132" 753
"1131" "Bra001133" 906
"1132" "Bra001134" 408
"1133" "Bra001135" 306
"1134" "Bra001136" 2145
"1135" "Bra001137" 966
"1136" "Bra001138" 1125
"1137" "Bra001139" 1047
"1138" "Bra001140" 1569
"1139" "Bra001141" 504
"1140" "Bra001142" 1170
"1141" "Bra001143" 849
"1142" "Bra001144" 969
"1143" "Bra001145" 573
"1144" "Bra001146" 1866
"1145" "Bra001147" 2052
"1146" "Bra001148" 2472
"1147" "Bra001149" 357
"1148" "Bra001150" 1299
"1149" "Bra001151" 927
"1150" "Bra001152" 1275
"1151" "Bra001153" 1248
"1152" "Bra001154" 375
"1153" "Bra001155" 957
"1154" "Bra001156" 564
"1155" "Bra001157" 1332
"1156" "Bra001158" 783
"1157" "Bra001159" 1437
"1158" "Bra001160" 3135
"1159" "Bra001161" 3174
"1160" "Bra001162" 4080
"1161" "Bra001163" 7773
"1162" "Bra001164" 846
"1163" "Bra001165" 693
"1164" "Bra001166" 543
"1165" "Bra001167" 267
"1166" "Bra001168" 567
"1167" "Bra001169" 1233
"1168" "Bra001170" 273
"1169" "Bra001171" 168
"1170" "Bra001172" 1254
"1171" "Bra001173" 657
"1172" "Bra001174" 1668
"1173" "Bra001175" 4095
"1174" "Bra001176" 1527
"1175" "Bra001177" 2091
"1176" "Bra001178" 837
"1177" "Bra001179" 654
"1178" "Bra001180" 279
"1179" "Bra001181" 351
"1180" "Bra001182" 1371
"1181" "Bra001183" 624
"1182" "Bra001184" 1419
"1183" "Bra001185" 1761
"1184" "Bra001186" 1212
"1185" "Bra001187" 798
"1186" "Bra001188" 1041
"1187" "Bra001189" 1065
"1188" "Bra001190" 4923
"1189" "Bra001191" 498
"1190" "Bra001192" 420
"1191" "Bra001193" 1311
"1192" "Bra001194" 609
"1193" "Bra001195" 1794
"1194" "Bra001196" 1353
"1195" "Bra001197" 360
"1196" "Bra001198" 2205
"1197" "Bra001199" 837
"1198" "Bra001200" 3159
"1199" "Bra001201" 1197
"1200" "Bra001202" 915
"1201" "Bra001203" 7209
"1202" "Bra001204" 1623
"1203" "Bra001205" 897
"1204" "Bra001206" 837
"1205" "Bra001207" 990
"1206" "Bra001208" 3804
"1207" "Bra001209" 540
"1208" "Bra001210" 2781
"1209" "Bra001211" 1047
"1210" "Bra001212" 2742
"1211" "Bra001213" 582
"1212" "Bra001214" 594
"1213" "Bra001215" 1350
"1214" "Bra001216" 681
"1215" "Bra001217" 471
"1216" "Bra001218" 426
"1217" "Bra001219" 1734
"1218" "Bra001220" 1485
"1219" "Bra001221" 2178
"1220" "Bra001222" 873
"1221" "Bra001223" 3762
"1222" "Bra001224" 381
"1223" "Bra001225" 2790
"1224" "Bra001226" 360
"1225" "Bra001227" 969
"1226" "Bra001228" 1089
"1227" "Bra001229" 1899
"1228" "Bra001230" 582
"1229" "Bra001231" 645
"1230" "Bra001232" 1755
"1231" "Bra001233" 1329
"1232" "Bra001234" 1287
"1233" "Bra001235" 2820
"1234" "Bra001236" 666
"1235" "Bra001237" 1299
"1236" "Bra001238" 795
"1237" "Bra001239" 5724
"1238" "Bra001240" 594
"1239" "Bra001241" 633
"1240" "Bra001242" 867
"1241" "Bra001243" 840
"1242" "Bra001244" 1344
"1243" "Bra001245" 1701
"1244" "Bra001246" 2100
"1245" "Bra001247" 1371
"1246" "Bra001248" 276
"1247" "Bra001249" 768
"1248" "Bra001250" 1872
"1249" "Bra001251" 297
"1250" "Bra001252" 285
"1251" "Bra001253" 510
"1252" "Bra001254" 462
"1253" "Bra001255" 780
"1254" "Bra001256" 1146
"1255" "Bra001257" 915
"1256" "Bra001258" 768
"1257" "Bra001259" 726
"1258" "Bra001260" 507
"1259" "Bra001261" 396
"1260" "Bra001262" 1140
"1261" "Bra001263" 726
"1262" "Bra001264" 1056
"1263" "Bra001265" 978
"1264" "Bra001266" 711
"1265" "Bra001267" 1416
"1266" "Bra001268" 1188
"1267" "Bra001269" 1194
"1268" "Bra001270" 1266
"1269" "Bra001271" 513
"1270" "Bra001272" 744
"1271" "Bra001273" 1230
"1272" "Bra001274" 639
"1273" "Bra001275" 1203
"1274" "Bra001276" 216
"1275" "Bra001277" 1155
"1276" "Bra001278" 2160
"1277" "Bra001279" 1314
"1278" "Bra001280" 3912
"1279" "Bra001281" 1128
"1280" "Bra001282" 1539
"1281" "Bra001283" 1590
"1282" "Bra001284" 1023
"1283" "Bra001285" 864
"1284" "Bra001286" 4455
"1285" "Bra001287" 3654
"1286" "Bra001288" 1173
"1287" "Bra001289" 1812
"1288" "Bra001290" 1251
"1289" "Bra001291" 456
"1290" "Bra001292" 543
"1291" "Bra001293" 1188
"1292" "Bra001294" 516
"1293" "Bra001295" 615
"1294" "Bra001296" 1470
"1295" "Bra001297" 2430
"1296" "Bra001298" 555
"1297" "Bra001299" 1422
"1298" "Bra001300" 429
"1299" "Bra001301" 1017
"1300" "Bra001302" 1221
"1301" "Bra001303" 579
"1302" "Bra001304" 1830
"1303" "Bra001305" 1863
"1304" "Bra001306" 372
"1305" "Bra001307" 1245
"1306" "Bra001308" 2055
"1307" "Bra001309" 246
"1308" "Bra001310" 987
"1309" "Bra001311" 1419
"1310" "Bra001312" 1836
"1311" "Bra001313" 2163
"1312" "Bra001314" 1077
"1313" "Bra001315" 1587
"1314" "Bra001316" 861
"1315" "Bra001317" 1335
"1316" "Bra001318" 516
"1317" "Bra001319" 336
"1318" "Bra001320" 1575
"1319" "Bra001321" 432
"1320" "Bra001322" 1479
"1321" "Bra001323" 1008
"1322" "Bra001324" 972
"1323" "Bra001325" 972
"1324" "Bra001326" 1980
"1325" "Bra001327" 2064
"1326" "Bra001328" 501
"1327" "Bra001329" 1584
"1328" "Bra001330" 2721
"1329" "Bra001331" 1209
"1330" "Bra001332" 1041
"1331" "Bra001333" 1173
"1332" "Bra001334" 2817
"1333" "Bra001335" 951
"1334" "Bra001336" 1530
"1335" "Bra001337" 1005
"1336" "Bra001338" 1095
"1337" "Bra001339" 564
"1338" "Bra001340" 297
"1339" "Bra001341" 1377
"1340" "Bra001342" 4077
"1341" "Bra001343" 801
"1342" "Bra001344" 2829
"1343" "Bra001345" 342
"1344" "Bra001346" 495
"1345" "Bra001347" 447
"1346" "Bra001348" 1626
"1347" "Bra001349" 1752
"1348" "Bra001350" 1791
"1349" "Bra001351" 198
"1350" "Bra001352" 924
"1351" "Bra001353" 600
"1352" "Bra001354" 939
"1353" "Bra001355" 2961
"1354" "Bra001356" 3222
"1355" "Bra001357" 2763
"1356" "Bra001358" 669
"1357" "Bra001359" 1536
"1358" "Bra001360" 1206
"1359" "Bra001361" 324
"1360" "Bra001362" 1173
"1361" "Bra001363" 537
"1362" "Bra001364" 429
"1363" "Bra001365" 1296
"1364" "Bra001366" 1266
"1365" "Bra001367" 372
"1366" "Bra001368" 1932
"1367" "Bra001369" 993
"1368" "Bra001370" 810
"1369" "Bra001371" 705
"1370" "Bra001372" 4002
"1371" "Bra001373" 2913
"1372" "Bra001374" 2691
"1373" "Bra001375" 1680
"1374" "Bra001376" 1650
"1375" "Bra001377" 408
"1376" "Bra001378" 297
"1377" "Bra001379" 951
"1378" "Bra001380" 654
"1379" "Bra001381" 591
"1380" "Bra001382" 1140
"1381" "Bra001383" 1248
"1382" "Bra001384" 372
"1383" "Bra001385" 207
"1384" "Bra001386" 1155
"1385" "Bra001387" 813
"1386" "Bra001388" 2736
"1387" "Bra001389" 1533
"1388" "Bra001390" 477
"1389" "Bra001391" 4359
"1390" "Bra001392" 1290
"1391" "Bra001393" 753
"1392" "Bra001394" 282
"1393" "Bra001395" 1464
"1394" "Bra001396" 387
"1395" "Bra001397" 447
"1396" "Bra001398" 465
"1397" "Bra001399" 1497
"1398" "Bra001400" 2250
"1399" "Bra001401" 885
"1400" "Bra001402" 1503
"1401" "Bra001403" 240
"1402" "Bra001404" 1932
"1403" "Bra001405" 1152
"1404" "Bra001406" 453
"1405" "Bra001407" 417
"1406" "Bra001408" 2703
"1407" "Bra001409" 615
"1408" "Bra001410" 1278
"1409" "Bra001411" 711
"1410" "Bra001412" 1044
"1411" "Bra001413" 360
"1412" "Bra001414" 942
"1413" "Bra001415" 924
"1414" "Bra001416" 2148
"1415" "Bra001417" 1569
"1416" "Bra001418" 621
"1417" "Bra001419" 585
"1418" "Bra001420" 459
"1419" "Bra001421" 738
"1420" "Bra001422" 1002
"1421" "Bra001423" 1683
"1422" "Bra001424" 1407
"1423" "Bra001425" 1281
"1424" "Bra001426" 3339
"1425" "Bra001427" 597
"1426" "Bra001428" 624
"1427" "Bra001429" 1152
"1428" "Bra001430" 1974
"1429" "Bra001431" 4026
"1430" "Bra001432" 1038
"1431" "Bra001433" 855
"1432" "Bra001434" 867
"1433" "Bra001435" 1743
"1434" "Bra001436" 708
"1435" "Bra001437" 1005
"1436" "Bra001438" 1083
"1437" "Bra001439" 666
"1438" "Bra001440" 1269
"1439" "Bra001441" 279
"1440" "Bra001443" 996
"1441" "Bra001444" 402
"1442" "Bra001445" 900
"1443" "Bra001446" 3084
"1444" "Bra001447" 903
"1445" "Bra001448" 570
"1446" "Bra001449" 798
"1447" "Bra001450" 570
"1448" "Bra001451" 1155
"1449" "Bra001452" 189
"1450" "Bra001453" 729
"1451" "Bra001454" 1416
"1452" "Bra001455" 633
"1453" "Bra001456" 1719
"1454" "Bra001457" 1767
"1455" "Bra001458" 3354
"1456" "Bra001459" 615
"1457" "Bra001460" 1119
"1458" "Bra001461" 480
"1459" "Bra001462" 1887
"1460" "Bra001463" 711
"1461" "Bra001464" 792
"1462" "Bra001465" 453
"1463" "Bra001466" 1329
"1464" "Bra001467" 1050
"1465" "Bra001468" 750
"1466" "Bra001469" 1125
"1467" "Bra001470" 1455
"1468" "Bra001471" 897
"1469" "Bra001472" 702
"1470" "Bra001473" 381
"1471" "Bra001474" 1518
"1472" "Bra001475" 732
"1473" "Bra001476" 1074
"1474" "Bra001477" 1023
"1475" "Bra001478" 1023
"1476" "Bra001479" 429
"1477" "Bra001480" 834
"1478" "Bra001481" 4812
"1479" "Bra001482" 1752
"1480" "Bra001483" 228
"1481" "Bra001484" 942
"1482" "Bra001485" 1992
"1483" "Bra001486" 1194
"1484" "Bra001487" 1998
"1485" "Bra001488" 4482
"1486" "Bra001489" 573
"1487" "Bra001490" 4440
"1488" "Bra001491" 483
"1489" "Bra001492" 1203
"1490" "Bra001493" 243
"1491" "Bra001494" 351
"1492" "Bra001495" 876
"1493" "Bra001496" 1479
"1494" "Bra001497" 477
"1495" "Bra001498" 2103
"1496" "Bra001499" 1494
"1497" "Bra001500" 5421
"1498" "Bra001501" 1356
"1499" "Bra001502" 1329
"1500" "Bra001503" 1668
"1501" "Bra001504" 1656
"1502" "Bra001505" 939
"1503" "Bra001506" 1920
"1504" "Bra001507" 1773
"1505" "Bra001508" 252
"1506" "Bra001509" 1062
"1507" "Bra001510" 4065
"1508" "Bra001511" 282
"1509" "Bra001512" 1590
"1510" "Bra001513" 1086
"1511" "Bra001514" 1434
"1512" "Bra001515" 1812
"1513" "Bra001516" 561
"1514" "Bra001517" 1275
"1515" "Bra001518" 2052
"1516" "Bra001519" 645
"1517" "Bra001520" 1821
"1518" "Bra001521" 1926
"1519" "Bra001522" 1074
"1520" "Bra001523" 1539
"1521" "Bra001524" 1719
"1522" "Bra001525" 2418
"1523" "Bra001526" 444
"1524" "Bra001527" 183
"1525" "Bra001528" 309
"1526" "Bra001529" 369
"1527" "Bra001530" 1251
"1528" "Bra001531" 1401
"1529" "Bra001532" 1092
"1530" "Bra001533" 3090
"1531" "Bra001534" 387
"1532" "Bra001535" 870
"1533" "Bra001536" 1086
"1534" "Bra001537" 3474
"1535" "Bra001538" 672
"1536" "Bra001539" 702
"1537" "Bra001540" 600
"1538" "Bra001541" 1059
"1539" "Bra001542" 2304
"1540" "Bra001543" 921
"1541" "Bra001544" 627
"1542" "Bra001545" 5304
"1543" "Bra001546" 1770
"1544" "Bra001547" 1776
"1545" "Bra001548" 360
"1546" "Bra001549" 228
"1547" "Bra001550" 1104
"1548" "Bra001551" 1077
"1549" "Bra001552" 1191
"1550" "Bra001553" 270
"1551" "Bra001554" 981
"1552" "Bra001555" 1827
"1553" "Bra001556" 1077
"1554" "Bra001557" 1815
"1555" "Bra001558" 366
"1556" "Bra001559" 453
"1557" "Bra001560" 1527
"1558" "Bra001561" 1107
"1559" "Bra001562" 1539
"1560" "Bra001563" 1368
"1561" "Bra001564" 963
"1562" "Bra001565" 2529
"1563" "Bra001566" 2958
"1564" "Bra001567" 3048
"1565" "Bra001568" 297
"1566" "Bra001569" 1062
"1567" "Bra001570" 1482
"1568" "Bra001571" 1320
"1569" "Bra001572" 1383
"1570" "Bra001573" 1821
"1571" "Bra001574" 327
"1572" "Bra001575" 2904
"1573" "Bra001576" 1029
"1574" "Bra001577" 1179
"1575" "Bra001578" 1116
"1576" "Bra001579" 1224
"1577" "Bra001580" 678
"1578" "Bra001581" 657
"1579" "Bra001582" 1314
"1580" "Bra001583" 1053
"1581" "Bra001584" 5682
"1582" "Bra001585" 1689
"1583" "Bra001586" 930
"1584" "Bra001587" 606
"1585" "Bra001588" 636
"1586" "Bra001589" 861
"1587" "Bra001590" 1779
"1588" "Bra001591" 1620
"1589" "Bra001592" 492
"1590" "Bra001593" 756
"1591" "Bra001594" 2442
"1592" "Bra001595" 951
"1593" "Bra001596" 888
"1594" "Bra001597" 1053
"1595" "Bra001598" 585
"1596" "Bra001599" 1323
"1597" "Bra001600" 336
"1598" "Bra001601" 381
"1599" "Bra001602" 807
"1600" "Bra001603" 615
"1601" "Bra001604" 492
"1602" "Bra001605" 1359
"1603" "Bra001606" 642
"1604" "Bra001607" 843
"1605" "Bra001608" 810
"1606" "Bra001609" 1122
"1607" "Bra001610" 1062
"1608" "Bra001611" 1086
"1609" "Bra001612" 1092
"1610" "Bra001613" 3372
"1611" "Bra001614" 1038
"1612" "Bra001615" 570
"1613" "Bra001616" 2187
"1614" "Bra001617" 1962
"1615" "Bra001618" 2172
"1616" "Bra001619" 477
"1617" "Bra001620" 363
"1618" "Bra001621" 462
"1619" "Bra001622" 447
"1620" "Bra001623" 429
"1621" "Bra001624" 822
"1622" "Bra001625" 636
"1623" "Bra001626" 750
"1624" "Bra001627" 534
"1625" "Bra001628" 615
"1626" "Bra001629" 411
"1627" "Bra001630" 1947
"1628" "Bra001631" 894
"1629" "Bra001632" 735
"1630" "Bra001633" 1122
"1631" "Bra001634" 819
"1632" "Bra001635" 1218
"1633" "Bra001636" 402
"1634" "Bra001637" 507
"1635" "Bra001638" 696
"1636" "Bra001639" 837
"1637" "Bra001640" 738
"1638" "Bra001641" 447
"1639" "Bra001642" 1356
"1640" "Bra001643" 1953
"1641" "Bra001644" 441
"1642" "Bra001645" 1857
"1643" "Bra001646" 645
"1644" "Bra001647" 864
"1645" "Bra001648" 900
"1646" "Bra001649" 492
"1647" "Bra001650" 462
"1648" "Bra001651" 747
"1649" "Bra001652" 1035
"1650" "Bra001653" 480
"1651" "Bra001654" 636
"1652" "Bra001655" 552
"1653" "Bra001656" 549
"1654" "Bra001657" 564
"1655" "Bra001658" 276
"1656" "Bra001659" 711
"1657" "Bra001660" 864
"1658" "Bra001661" 1182
"1659" "Bra001662" 1092
"1660" "Bra001663" 816
"1661" "Bra001664" 1731
"1662" "Bra001665" 1332
"1663" "Bra001666" 831
"1664" "Bra001667" 1170
"1665" "Bra001668" 243
"1666" "Bra001669" 246
"1667" "Bra001670" 447
"1668" "Bra001671" 453
"1669" "Bra001672" 2400
"1670" "Bra001673" 1191
"1671" "Bra001674" 2142
"1672" "Bra001675" 1329
"1673" "Bra001676" 2043
"1674" "Bra001677" 714
"1675" "Bra001678" 1965
"1676" "Bra001679" 1122
"1677" "Bra001680" 528
"1678" "Bra001681" 402
"1679" "Bra001682" 1098
"1680" "Bra001683" 1227
"1681" "Bra001684" 252
"1682" "Bra001685" 324
"1683" "Bra001686" 1065
"1684" "Bra001687" 1500
"1685" "Bra001688" 2466
"1686" "Bra001689" 1128
"1687" "Bra001690" 564
"1688" "Bra001691" 621
"1689" "Bra001692" 1776
"1690" "Bra001693" 534
"1691" "Bra001694" 1062
"1692" "Bra001695" 633
"1693" "Bra001696" 1857
"1694" "Bra001697" 1017
"1695" "Bra001698" 1104
"1696" "Bra001699" 1056
"1697" "Bra001700" 1167
"1698" "Bra001701" 291
"1699" "Bra001702" 519
"1700" "Bra001703" 765
"1701" "Bra001704" 2523
"1702" "Bra001705" 900
"1703" "Bra001706" 321
"1704" "Bra001707" 1500
"1705" "Bra001708" 1254
"1706" "Bra001709" 2814
"1707" "Bra001710" 1278
"1708" "Bra001711" 531
"1709" "Bra001712" 558
"1710" "Bra001713" 1821
"1711" "Bra001714" 1029
"1712" "Bra001715" 1005
"1713" "Bra001716" 645
"1714" "Bra001717" 1275
"1715" "Bra001718" 1596
"1716" "Bra001719" 339
"1717" "Bra001720" 405
"1718" "Bra001721" 651
"1719" "Bra001722" 450
"1720" "Bra001723" 2103
"1721" "Bra001724" 621
"1722" "Bra001725" 1599
"1723" "Bra001726" 2235
"1724" "Bra001727" 849
"1725" "Bra001728" 1380
"1726" "Bra001729" 1734
"1727" "Bra001730" 3462
"1728" "Bra001731" 645
"1729" "Bra001732" 183
"1730" "Bra001733" 1377
"1731" "Bra001734" 1962
"1732" "Bra001735" 1239
"1733" "Bra001736" 534
"1734" "Bra001737" 984
"1735" "Bra001738" 3225
"1736" "Bra001739" 1041
"1737" "Bra001740" 1059
"1738" "Bra001741" 1362
"1739" "Bra001742" 1068
"1740" "Bra001743" 402
"1741" "Bra001744" 375
"1742" "Bra001745" 1068
"1743" "Bra001746" 1728
"1744" "Bra001747" 1764
"1745" "Bra001748" 591
"1746" "Bra001749" 1212
"1747" "Bra001750" 411
"1748" "Bra001751" 1227
"1749" "Bra001752" 804
"1750" "Bra001753" 936
"1751" "Bra001754" 843
"1752" "Bra001755" 1797
"1753" "Bra001756" 291
"1754" "Bra001757" 1107
"1755" "Bra001758" 537
"1756" "Bra001759" 660
"1757" "Bra001760" 507
"1758" "Bra001761" 1083
"1759" "Bra001762" 1635
"1760" "Bra001763" 1251
"1761" "Bra001764" 1197
"1762" "Bra001765" 408
"1763" "Bra001766" 1545
"1764" "Bra001767" 645
"1765" "Bra001768" 3411
"1766" "Bra001769" 1320
"1767" "Bra001770" 912
"1768" "Bra001771" 2478
"1769" "Bra001772" 1305
"1770" "Bra001773" 1641
"1771" "Bra001774" 1626
"1772" "Bra001775" 1542
"1773" "Bra001776" 3705
"1774" "Bra001777" 1068
"1775" "Bra001778" 1431
"1776" "Bra001779" 2046
"1777" "Bra001780" 828
"1778" "Bra001781" 2478
"1779" "Bra001782" 1269
"1780" "Bra001783" 1344
"1781" "Bra001784" 648
"1782" "Bra001785" 849
"1783" "Bra001786" 1200
"1784" "Bra001787" 2793
"1785" "Bra001788" 540
"1786" "Bra001789" 1629
"1787" "Bra001790" 2511
"1788" "Bra001791" 1092
"1789" "Bra001792" 954
"1790" "Bra001793" 1455
"1791" "Bra001794" 615
"1792" "Bra001795" 2007
"1793" "Bra001796" 636
"1794" "Bra001797" 2463
"1795" "Bra001798" 1305
"1796" "Bra001799" 441
"1797" "Bra001800" 1215
"1798" "Bra001801" 576
"1799" "Bra001802" 1746
"1800" "Bra001803" 1122
"1801" "Bra001804" 834
"1802" "Bra001805" 414
"1803" "Bra001806" 927
"1804" "Bra001807" 1035
"1805" "Bra001808" 312
"1806" "Bra001809" 321
"1807" "Bra001810" 1629
"1808" "Bra001811" 1242
"1809" "Bra001812" 1254
"1810" "Bra001813" 1383
"1811" "Bra001814" 1149
"1812" "Bra001815" 693
"1813" "Bra001816" 1716
"1814" "Bra001817" 1140
"1815" "Bra001818" 993
"1816" "Bra001819" 1725
"1817" "Bra001820" 1758
"1818" "Bra001821" 303
"1819" "Bra001822" 618
"1820" "Bra001823" 306
"1821" "Bra001824" 219
"1822" "Bra001825" 1569
"1823" "Bra001826" 975
"1824" "Bra001827" 2697
"1825" "Bra001828" 576
"1826" "Bra001829" 1110
"1827" "Bra001830" 309
"1828" "Bra001831" 309
"1829" "Bra001832" 1857
"1830" "Bra001833" 1341
"1831" "Bra001834" 1155
"1832" "Bra001835" 1026
"1833" "Bra001836" 519
"1834" "Bra001837" 2271
"1835" "Bra001838" 357
"1836" "Bra001839" 597
"1837" "Bra001840" 1374
"1838" "Bra001841" 849
"1839" "Bra001842" 642
"1840" "Bra001843" 1617
"1841" "Bra001844" 381
"1842" "Bra001845" 1467
"1843" "Bra001846" 1434
"1844" "Bra001847" 1401
"1845" "Bra001848" 849
"1846" "Bra001849" 798
"1847" "Bra001850" 789
"1848" "Bra001851" 786
"1849" "Bra001852" 786
"1850" "Bra001853" 396
"1851" "Bra001854" 4605
"1852" "Bra001855" 1032
"1853" "Bra001856" 465
"1854" "Bra001857" 408
"1855" "Bra001858" 615
"1856" "Bra001859" 600
"1857" "Bra001860" 1308
"1858" "Bra001861" 558
"1859" "Bra001862" 1062
"1860" "Bra001863" 672
"1861" "Bra001864" 621
"1862" "Bra001865" 1041
"1863" "Bra001866" 4080
"1864" "Bra001867" 1698
"1865" "Bra001868" 435
"1866" "Bra001869" 720
"1867" "Bra001870" 1674
"1868" "Bra001871" 828
"1869" "Bra001872" 327
"1870" "Bra001873" 795
"1871" "Bra001874" 507
"1872" "Bra001875" 618
"1873" "Bra001876" 1158
"1874" "Bra001877" 861
"1875" "Bra001878" 393
"1876" "Bra001879" 561
"1877" "Bra001880" 366
"1878" "Bra001881" 1674
"1879" "Bra001882" 486
"1880" "Bra001883" 1128
"1881" "Bra001884" 3672
"1882" "Bra001885" 1176
"1883" "Bra001886" 588
"1884" "Bra001887" 330
"1885" "Bra001888" 660
"1886" "Bra001889" 750
"1887" "Bra001890" 255
"1888" "Bra001891" 1389
"1889" "Bra001892" 465
"1890" "Bra001893" 504
"1891" "Bra001894" 306
"1892" "Bra001895" 894
"1893" "Bra001896" 1698
"1894" "Bra001897" 1002
"1895" "Bra001898" 216
"1896" "Bra001899" 516
"1897" "Bra001900" 714
"1898" "Bra001901" 1392
"1899" "Bra001902" 945
"1900" "Bra001903" 2217
"1901" "Bra001904" 516
"1902" "Bra001905" 312
"1903" "Bra001906" 528
"1904" "Bra001907" 861
"1905" "Bra001908" 999
"1906" "Bra001909" 1821
"1907" "Bra001910" 552
"1908" "Bra001911" 318
"1909" "Bra001912" 2223
"1910" "Bra001913" 360
"1911" "Bra001914" 2631
"1912" "Bra001915" 447
"1913" "Bra001916" 510
"1914" "Bra001917" 750
"1915" "Bra001918" 1443
"1916" "Bra001919" 2157
"1917" "Bra001920" 195
"1918" "Bra001921" 1458
"1919" "Bra001922" 420
"1920" "Bra001923" 1371
"1921" "Bra001924" 1005
"1922" "Bra001925" 816
"1923" "Bra001926" 2043
"1924" "Bra001927" 885
"1925" "Bra001928" 987
"1926" "Bra001929" 1218
"1927" "Bra001930" 1074
"1928" "Bra001931" 1455
"1929" "Bra001932" 813
"1930" "Bra001933" 393
"1931" "Bra001934" 1734
"1932" "Bra001935" 2088
"1933" "Bra001936" 555
"1934" "Bra001937" 1695
"1935" "Bra001938" 294
"1936" "Bra001939" 378
"1937" "Bra001940" 1428
"1938" "Bra001941" 825
"1939" "Bra001942" 1596
"1940" "Bra001943" 609
"1941" "Bra001944" 3201
"1942" "Bra001945" 1104
"1943" "Bra001946" 1272
"1944" "Bra001947" 531
"1945" "Bra001948" 423
"1946" "Bra001949" 1236
"1947" "Bra001950" 2271
"1948" "Bra001951" 1020
"1949" "Bra001952" 1506
"1950" "Bra001953" 594
"1951" "Bra001954" 1485
"1952" "Bra001955" 549
"1953" "Bra001956" 729
"1954" "Bra001957" 177
"1955" "Bra001958" 483
"1956" "Bra001959" 864
"1957" "Bra001960" 1749
"1958" "Bra001961" 786
"1959" "Bra001962" 348
"1960" "Bra001963" 621
